Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-02-26 11:57:24,"Idek",1h 33m,"Spider Curls",3,50.0,20,0,0,,,
2023-02-26 11:57:24,"Idek",1h 33m,"Lat Pulldown (Single Arm)",1,40.0,15,0,0,"",,
2023-02-26 11:57:24,"Idek",1h 33m,"Lat Pulldown (Single Arm)",2,40.0,15,0,0,,,
2023-02-26 11:57:24,"Idek",1h 33m,"Lat Pulldown (Single Arm)",3,50.0,10,0,0,,,
2023-02-26 11:57:24,"Idek",1h 33m,"Lat Pulldown (Single Arm)",4,50.0,10,0,0,,,
2023-02-26 11:57:24,"Idek",1h 33m,"Intensity",1,0,5,0,0,"",,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Squat (Barbell)",1,124.73790175,8,0,0,"","",
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Squat (Barbell)",2,124.73790175,7,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Squat (Barbell)",3,124.73790175,6,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Romanian Deadlift (Dumbbell)",1,100.0,12,0,0,"",,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Romanian Deadlift (Dumbbell)",2,100.0,12,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Romanian Deadlift (Dumbbell)",3,100.0,12,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Romanian Deadlift (Dumbbell)",4,100.0,12,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Leg Press",1,540.0,12,0,0,"",,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Leg Press",2,590.0,10,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Leg Press",3,590.0,10,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Leg Press",4,540.0,10,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Calf Press on Seated Leg Press",1,130.0,10,0,0,"",,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Calf Press on Seated Leg Press",2,130.0,10,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Calf Press on Seated Leg Press",3,130.0,10,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Calf Press on Seated Leg Press",4,130.0,10,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Back Extension",1,45.0,10,0,0,"",,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Back Extension",2,45.0,10,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Back Extension",3,45.0,10,0,0,,,
2023-02-28 09:10:35,"EGO - 1 Legs🪵",1h 25m,"Intensity",1,0,7,0,0,"",,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Bench Press (Barbell)",1,102.05828325,3,0,0,"","",
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Bench Press (Barbell)",2,92.98643585,6,0,0,,,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Bench Press (Barbell)",3,92.98643585,5,0,0,,,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Seated Overhead Press (Dumbbell)",1,60.0,10,0,0,"",,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Seated Overhead Press (Dumbbell)",2,60.0,11,0,0,,,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Seated Overhead Press (Dumbbell)",3,60.0,7,0,0,,,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Seated Overhead Press (Dumbbell)",4,60.0,9,0,0,,,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Triceps Dip",1,25.0,15,0,0,"",,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Triceps Dip",2,25.0,12,0,0,,,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Triceps Dip",3,25.0,12,0,0,,,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Triceps Dip",4,0.0,12,0,0,,,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Triceps Extension",1,15.0,15,0,0,"",,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Triceps Extension",2,15.0,15,0,0,,,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Triceps Extension",3,10.0,15,0,0,,,
2023-03-01 09:11:42,"EGO - 2 Push 🌋",1h 4m,"Intensity",1,0,6,0,0,"",,
2023-03-02 10:38:15,"EGO - 3 Pull 🧱",1h 2m,"Pull Up",1,25.0,10,0,0,"","",
2023-03-02 10:38:15,"EGO - 3 Pull 🧱",1h 2m,"Pull Up",2,25.0,10,0,0,,,
2023-03-02 10:38:15,"EGO - 3 Pull 🧱",1h 2m,"Pull Up",3,25.0,7,0,0,,,
2023-03-02 10:38:15,"EGO - 3 Pull 🧱",1h 2m,"Pull Up",4,0.0,9,0,0,,,
2023-03-02 10:38:15,"EGO - 3 Pull 🧱",1h 2m,"Seated Row (Cable)",1,70.0,15,0,0,"",,
2023-03-02 10:38:15,"EGO - 3 Pull 🧱",1h 2m,"Seated Row (Cable)",2,70.0,15,0,0,,,
2023-03-02 10:38:15,"EGO - 3 Pull 🧱",1h 2m,"Seated Row (Cable)",3,80.0,10,0,0,,,
2023-03-02 10:38:15,"EGO - 3 Pull 🧱",1h 2m,"Seated Row (Cable)",4,80.0,10,0,0,,,
2023-03-02 10:38:15,"EGO - 3 Pull 🧱",1h 2m,"Intensity",1,0,3,0,0,"",,
2023-03-03 08:08:11,"Pump",1h 44m,"Chin Up",1,25.0,12,0,0,"","",
2023-03-03 08:08:11,"Pump",1h 44m,"Chin Up",2,45.0,6,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Chin Up",3,45.0,6,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Chin Up",4,25.0,9,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Triceps Dip",1,25.0,20,0,0,"",,
2023-03-03 08:08:11,"Pump",1h 44m,"Triceps Dip",2,25.0,20,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Triceps Dip",3,25.0,20,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Triceps Dip",4,25.0,20,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Iso Cable Row",1,35.0,12,0,0,"",,
2023-03-03 08:08:11,"Pump",1h 44m,"Iso Cable Row",2,35.0,12,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Lateral Raise (Dumbbell)",1,27.5,25,0,0,"",,
2023-03-03 08:08:11,"Pump",1h 44m,"Lateral Raise (Dumbbell)",2,27.5,25,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Lateral Raise (Dumbbell)",3,27.5,25,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Lateral Raise (Dumbbell)",4,27.5,25,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Incline Curl (Dumbbell)",1,27.5,12,0,0,"",,
2023-03-03 08:08:11,"Pump",1h 44m,"Incline Curl (Dumbbell)",2,27.5,15,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Incline Curl (Dumbbell)",3,27.5,15,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Incline Curl (Dumbbell)",4,27.5,15,0,0,,,
2023-03-03 08:08:11,"Pump",1h 44m,"Intensity",1,0,8,0,0,"",,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Bench Press (Dumbbell)",1,80.0,12,0,0,"","",
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Bench Press (Dumbbell)",2,80.0,9,0,0,,,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Bench Press (Dumbbell)",3,80.0,8,0,0,,,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Bench Press (Dumbbell)",4,80.0,8,0,0,,,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Seated Overhead Press (Dumbbell)",1,60.0,10,0,0,"",,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Seated Overhead Press (Dumbbell)",2,60.0,7,0,0,,,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Seated Overhead Press (Dumbbell)",3,60.0,6,0,0,,,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Seated Overhead Press (Dumbbell)",4,50.0,9,0,0,,,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Triceps Dip",1,25.0,8,0,0,"",,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Triceps Dip",2,25.0,8,0,0,,,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Triceps Dip",3,25.0,8,0,0,,,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Triceps Dip",4,25.0,8,0,0,,,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Lateral Raise (Dumbbell)",1,27.5,30,0,0,"",,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Lateral Raise (Dumbbell)",2,27.5,30,0,0,,,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Lateral Raise (Dumbbell)",3,27.5,30,0,0,,,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Lateral Raise (Dumbbell)",4,27.5,30,0,0,,,
2023-03-05 16:56:38,"Afternoon Workout",1h 49m,"Intensity",1,0,5,0,0,"",,
2023-03-06 08:47:47,"EGO - 1 Legs🪵",1h 18m,"Squat (Barbell)",1,124.73790175,7,0,0,"","",
2023-03-06 08:47:47,"EGO - 1 Legs🪵",1h 18m,"Squat (Barbell)",2,129.27382545,6,0,0,,,
2023-03-06 08:47:47,"EGO - 1 Legs🪵",1h 18m,"Squat (Barbell)",3,129.27382545,5,0,0,,,
2023-03-06 08:47:47,"EGO - 1 Legs🪵",1h 18m,"Romanian Deadlift (Dumbbell)",1,105.0,8,0,0,"",,
2023-03-06 08:47:47,"EGO - 1 Legs🪵",1h 18m,"Romanian Deadlift (Dumbbell)",2,105.0,8,0,0,,,
2023-03-06 08:47:47,"EGO - 1 Legs🪵",1h 18m,"Romanian Deadlift (Dumbbell)",3,105.0,8,0,0,,,
2023-03-06 08:47:47,"EGO - 1 Legs🪵",1h 18m,"Romanian Deadlift (Dumbbell)",4,105.0,8,0,0,,,
2023-03-06 08:47:47,"EGO - 1 Legs🪵",1h 18m,"Leg Press",1,500.0,12,0,0,"",,
2023-03-06 08:47:47,"EGO - 1 Legs🪵",1h 18m,"Leg Press",2,500.0,12,0,0,,,
2023-03-06 08:47:47,"EGO - 1 Legs🪵",1h 18m,"Intensity",1,0,6,0,0,"",,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Chin Up",1,25.0,12,0,0,"","",
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Chin Up",2,25.0,12,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Chin Up",3,45.0,6,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Chin Up",4,45.0,6,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Seated Row (Cable)",1,80.0,15,0,0,"",,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Seated Row (Cable)",2,80.0,15,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Seated Row (Cable)",3,80.0,15,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Seated Row (Cable)",4,80.0,15,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Spider Curls",1,55.0,12,0,0,"",,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Spider Curls",2,55.0,12,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Spider Curls",3,55.0,12,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Spider Curls",4,55.0,12,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Waiter Curl",1,30.0,15,0,0,"",,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Waiter Curl",2,30.0,15,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Waiter Curl",3,30.0,15,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Waiter Curl",4,30.0,15,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Face Pull (Cable)",1,35.0,20,0,0,"",,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Face Pull (Cable)",2,35.0,20,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Face Pull (Cable)",3,35.0,20,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Face Pull (Cable)",4,35.0,20,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Back Extension",1,45.0,8,0,0,"",,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Back Extension",2,45.0,8,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Back Extension",3,45.0,8,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Incline Curl (Dumbbell)",1,30.0,15,0,0,"",,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Incline Curl (Dumbbell)",2,30.0,15,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Incline Curl (Dumbbell)",3,30.0,15,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Incline Curl (Dumbbell)",4,30.0,15,0,0,,,
2023-03-07 08:07:03,"EGO - 6 Pull ⌛️",2h 14m,"Intensity",1,0,6,0,0,"",,
2023-03-09 19:57:22,"EGO - 5 Push ☄️",58m,"Bench Press - Close Grip (Barbell)",1,185.00000000000003,9,0,0,"","",
2023-03-09 19:57:22,"EGO - 5 Push ☄️",58m,"Bench Press - Close Grip (Barbell)",2,205.0,8,0,0,,,
2023-03-09 19:57:22,"EGO - 5 Push ☄️",58m,"Bench Press - Close Grip (Barbell)",3,205.0,6,0,0,,,
2023-03-09 19:57:22,"EGO - 5 Push ☄️",58m,"Bench Press - Close Grip (Barbell)",4,185.00000000000003,9,0,0,,,
2023-03-09 19:57:22,"EGO - 5 Push ☄️",58m,"Shoulder Press (Machine)",1,85.0,12,0,0,"",,
2023-03-09 19:57:22,"EGO - 5 Push ☄️",58m,"Shoulder Press (Machine)",2,85.0,10,0,0,,,
2023-03-09 19:57:22,"EGO - 5 Push ☄️",58m,"Shoulder Press (Machine)",3,85.0,10,0,0,,,
2023-03-09 19:57:22,"EGO - 5 Push ☄️",58m,"Shoulder Press (Machine)",4,85.0,6,0,0,,,
2023-03-09 19:57:22,"EGO - 5 Push ☄️",58m,"Intensity",1,0,3,0,0,"",,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Chin Up",1,25.0,12,0,0,"","",
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Chin Up",2,25.0,8,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Chin Up",3,25.0,8,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Chin Up",4,25.0,8,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Chin Up",5,25.0,8,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Chin Up",6,25.0,8,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Seated Row (Cable)",1,70.0,12,0,0,"",,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Seated Row (Cable)",2,70.0,12,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Seated Row (Cable)",3,70.0,12,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Seated Row (Cable)",4,70.0,12,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Reverse Curl (Barbell)",1,50.0,15,0,0,"",,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Reverse Curl (Barbell)",2,50.0,15,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Reverse Curl (Barbell)",3,50.0,15,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Reverse Curl (Barbell)",4,50.0,15,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Waiter Curl",1,35.0,15,0,0,"",,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Waiter Curl",2,35.0,15,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Waiter Curl",3,35.0,15,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Waiter Curl",4,35.0,15,0,0,,,
2023-03-10 08:08:31,"EGO - 6 Pull ⌛️",1h 28m,"Intensity",1,0,3,0,0,"",,
2023-03-12 19:02:41,"Evening Workout",1h 15m,"Bench Press - Close Grip (Barbell)",1,205.0,7,0,0,"","",
2023-03-12 19:02:41,"Evening Workout",1h 15m,"Bench Press - Close Grip (Barbell)",2,205.0,6,0,0,,,
2023-03-12 19:02:41,"Evening Workout",1h 15m,"Bench Press - Close Grip (Barbell)",3,185.00000000000003,8,0,0,,,
2023-03-12 19:02:41,"Evening Workout",1h 15m,"Bench Press - Close Grip (Barbell)",4,185.00000000000003,5,0,0,,,
2023-03-12 19:02:41,"Evening Workout",1h 15m,"Intensity",1,0,5,0,0,"",,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Overhead Press (Barbell)",1,61.23496995,5,0,0,"","",
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Overhead Press (Barbell)",2,61.23496995,3,0,0,,,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Overhead Press (Barbell)",3,61.23496995,4,0,0,,,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Bench Press (Dumbbell)",1,85.0,6,0,0,"",,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Bench Press (Dumbbell)",2,85.0,6,0,0,,,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Bench Press (Dumbbell)",3,85.0,5,0,0,,,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Bench Press (Dumbbell)",4,85.0,4,0,0,,,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Triceps Dip",1,0.0,8,0,0,"",,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Triceps Dip",2,0.0,8,0,0,,,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Triceps Dip",3,0.0,8,0,0,,,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Triceps Dip",4,0.0,8,0,0,,,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Triceps Extension",1,10.0,15,0,0,"",,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Triceps Extension",2,10.0,15,0,0,,,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Triceps Extension",3,10.0,15,0,0,,,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Triceps Extension",4,10.0,15,0,0,,,
2023-03-13 07:36:19,"EGO - 5 Push ☄️",1h 24m,"Intensity",1,0,4,0,0,"",,
2023-03-15 08:44:01,"Morning Workout",1h 28m,"Front Squat (Barbell)",1,205.0,5,0,0,"","",
2023-03-15 08:44:01,"Morning Workout",1h 28m,"Front Squat (Barbell)",2,205.0,5,0,0,,,
2023-03-15 08:44:01,"Morning Workout",1h 28m,"Pendlay Row (Barbell)",1,83.91458845000001,8,0,0,"",,
2023-03-15 08:44:01,"Morning Workout",1h 28m,"Pendlay Row (Barbell)",2,83.91458845000001,8,0,0,,,
2023-03-15 08:44:01,"Morning Workout",1h 28m,"Pendlay Row (Barbell)",3,83.91458845000001,8,0,0,,,
2023-03-15 08:44:01,"Morning Workout",1h 28m,"Chin Up",1,25.0,12,0,0,"",,
2023-03-15 08:44:01,"Morning Workout",1h 28m,"Chin Up",2,25.0,12,0,0,,,
2023-03-15 08:44:01,"Morning Workout",1h 28m,"Chin Up",3,25.0,8,0,0,,,
2023-03-15 08:44:01,"Morning Workout",1h 28m,"Seated Row (Cable)",1,70.0,15,0,0,"",,
2023-03-15 08:44:01,"Morning Workout",1h 28m,"Seated Row (Cable)",2,70.0,15,0,0,,,
2023-03-15 08:44:01,"Morning Workout",1h 28m,"Seated Row (Cable)",3,70.0,15,0,0,,,
2023-03-15 08:44:01,"Morning Workout",1h 28m,"Intensity",1,0,4,0,0,"",,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Bench Press (Barbell)",1,97.52235955,5,0,0,"","",
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Bench Press (Barbell)",2,102.05828325,3,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Bench Press (Barbell)",3,102.05828325,2,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Bench Press (Barbell)",4,83.91458845000001,9,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Seated Overhead Press (Dumbbell)",1,65.0,8,0,0,"",,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Seated Overhead Press (Dumbbell)",2,65.0,5,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Seated Overhead Press (Dumbbell)",3,50.0,12,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Seated Overhead Press (Dumbbell)",4,50.0,10,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Triceps Dip",1,25.0,15,0,0,"",,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Triceps Dip",2,25.0,15,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Triceps Dip",3,25.0,15,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Triceps Dip",4,25.0,15,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Triceps Pushdown (Cable - Straight Bar)",1,42.5,15,0,0,"",,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Triceps Pushdown (Cable - Straight Bar)",2,42.5,15,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Triceps Pushdown (Cable - Straight Bar)",3,42.5,15,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Lateral Raise (Dumbbell)",1,30.0,30,0,0,"",,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Lateral Raise (Dumbbell)",2,30.0,30,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Lateral Raise (Dumbbell)",3,30.0,30,0,0,,,
2023-03-17 09:51:15,"EGO - 2 Push 🌋",2h 2m,"Intensity",1,0,7,0,0,"",,
2023-03-20 16:00:57,"Afternoon Workout",48m,"Pendlay Row (Barbell)",1,83.91458845000001,8,0,0,"","",
2023-03-20 16:00:57,"Afternoon Workout",48m,"Pendlay Row (Barbell)",2,83.91458845000001,8,0,0,,,
2023-03-20 16:00:57,"Afternoon Workout",48m,"Pendlay Row (Barbell)",3,83.91458845000001,8,0,0,,,
2023-03-20 16:00:57,"Afternoon Workout",48m,"Pendlay Row (Barbell)",4,83.91458845000001,8,0,0,,,
2023-03-20 16:00:57,"Afternoon Workout",48m,"Seated Row (Cable)",1,70.0,16,0,0,"",,
2023-03-20 16:00:57,"Afternoon Workout",48m,"Seated Row (Cable)",2,70.0,16,0,0,,,
2023-03-20 16:00:57,"Afternoon Workout",48m,"Seated Row (Cable)",3,80.0,12,0,0,,,
2023-03-20 16:00:57,"Afternoon Workout",48m,"Seated Row (Cable)",4,80.0,12,0,0,,,
2023-03-20 16:00:57,"Afternoon Workout",48m,"Intensity",1,0,3,0,0,"",,
2023-03-21 13:47:19,"Midday Workout",47m,"Bench Press - Close Grip (Barbell)",1,210.0,5,0,0,"","",
2023-03-21 13:47:19,"Midday Workout",47m,"Bench Press - Close Grip (Barbell)",2,210.0,4,0,0,,,
2023-03-21 13:47:19,"Midday Workout",47m,"Bench Press - Close Grip (Barbell)",3,185.00000000000003,8,0,0,,,
2023-03-21 13:47:19,"Midday Workout",47m,"Bench Press - Close Grip (Barbell)",4,185.00000000000003,6,0,0,,,
2023-03-21 13:47:19,"Midday Workout",47m,"Seated Overhead Press (Dumbbell)",1,60.0,6,0,0,"",,
2023-03-21 13:47:19,"Midday Workout",47m,"Seated Overhead Press (Dumbbell)",2,60.0,8,0,0,,,
2023-03-21 13:47:19,"Midday Workout",47m,"Seated Overhead Press (Dumbbell)",3,60.0,7,0,0,,,
2023-03-21 13:47:19,"Midday Workout",47m,"Seated Overhead Press (Dumbbell)",4,60.0,7,0,0,,,
2023-03-21 13:47:19,"Midday Workout",47m,"Intensity",1,0,5,0,0,"",,
2023-03-23 08:48:34,"EGO - 1 Legs🪵",289h 47m,"Squat (Barbell)",1,124.73790175,8,0,0,"","",
2023-03-23 08:48:34,"EGO - 1 Legs🪵",289h 47m,"Squat (Barbell)",2,124.73790175,8,0,0,,,
2023-03-23 08:48:34,"EGO - 1 Legs🪵",289h 47m,"Squat (Barbell)",3,124.73790175,8,0,0,,,
2023-04-04 10:36:37,"EGO - 2 Push 🌋",56m,"Bench Press (Barbell)",1,83.91458845000001,6,0,0,"","",
2023-04-04 10:36:37,"EGO - 2 Push 🌋",56m,"Bench Press (Barbell)",2,83.91458845000001,6,0,0,,,
2023-04-04 10:36:37,"EGO - 2 Push 🌋",56m,"Bench Press (Barbell)",3,92.98643585,6,0,0,,,
2023-04-04 10:36:37,"EGO - 2 Push 🌋",56m,"Bench Press (Barbell)",4,92.98643585,7,0,0,,,
2023-04-04 10:36:37,"EGO - 2 Push 🌋",56m,"Arnold Press (Dumbbell)",1,55.0,10,0,0,"",,
2023-04-04 10:36:37,"EGO - 2 Push 🌋",56m,"Arnold Press (Dumbbell)",2,55.0,8,0,0,,,
2023-04-04 10:36:37,"EGO - 2 Push 🌋",56m,"Arnold Press (Dumbbell)",3,55.0,8,0,0,,,
2023-04-04 10:36:37,"EGO - 2 Push 🌋",56m,"Arnold Press (Dumbbell)",4,55.0,6,0,0,,,
2023-04-04 10:36:37,"EGO - 2 Push 🌋",56m,"Triceps Pushdown (Cable - Straight Bar)",1,57.5,10,0,0,"",,
